seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio
12,64,0.4,0.001,8,2,8.244604110717773,2.036219835281372,-6.208384275436401,0.34015271067619324,0.32116708159446716,1.0591144926418672
9,64,0.3,0.0001,8,1,8.914141654968262,2.0575625896453857,-6.856579065322876,0.6154021620750427,1.7517644166946411,0.3513041800656216
12,64,0.0,0.0001,16,1,10.129405975341797,2.0615856647491455,-8.067820310592651,0.24878373742103577,0.32116708159446716,0.7746240249340723
9,8,0.0,0.0005,4,2,6.853804111480713,2.0684285163879395,-4.785375595092773,0.8470923900604248,1.7517644166946411,0.4835652454105567
6,16,0.0,0.0005,8,2,7.600967884063721,2.071092128753662,-5.529875755310059,3.6562061309814453,4.662766456604004,0.7841280846916663
9,8,0.3,0.001,8,2,8.26255989074707,2.071885108947754,-6.190674781799316,0.5579055547714233,1.7517644166946411,0.3184820683960009
12,32,0.2,0.0001,8,1,10.369391441345215,2.0908401012420654,-8.27855134010315,0.14165858924388885,0.32116708159446716,0.44107443558851095
12,64,0.3,0.0001,16,1,9.833918571472168,2.1070640087127686,-7.726854562759399,0.5019480586051941,0.32116708159446716,1.5628876288105902
6,32,0.1,0.0001,4,1,9.492366790771484,2.119279623031616,-7.373087167739868,2.6565704345703125,4.662766456604004,0.5697412596780906
9,64,0.3,0.001,4,2,9.339628219604492,2.134317398071289,-7.205310821533203,0.9885867834091187,1.7517644166946411,0.5643377465529625
9,32,0.3,0.001,4,2,8.672409057617188,2.1365280151367188,-6.535881042480469,1.5052127838134766,1.7517644166946411,0.8592552568533294
9,16,0.1,0.0001,8,1,10.43183708190918,2.1483280658721924,-8.283509016036987,1.049165964126587,1.7517644166946411,0.5989195545518792
12,16,0.2,0.001,4,2,10.216508865356445,2.153069257736206,-8.06343960762024,0.17715027928352356,0.32116708159446716,0.5515829281258923
9,16,0.4,0.0005,8,1,7.94183349609375,2.1653425693511963,-5.776490926742554,0.6528475880622864,1.7517644166946411,0.3726800144131981
9,32,0.1,0.001,4,1,3.319065809249878,2.1695961952209473,-1.1494696140289307,2.304241418838501,1.7517644166946411,1.315383162757875
6,8,0.0,0.001,8,2,7.115470886230469,2.1731560230255127,-4.942314863204956,3.994659423828125,4.662766456604004,0.8567144550356751
9,64,0.1,0.005,4,2,8.251233100891113,2.193495512008667,-6.057737588882446,0.6257097721099854,1.7517644166946411,0.35718831033833925
9,8,0.2,0.005,4,1,2.768284320831299,2.197190999984741,-0.5710933208465576,2.738987684249878,1.7517644166946411,1.5635593794158709
9,64,0.3,0.005,8,2,6.69735860824585,2.1979615688323975,-4.499397039413452,2.6272971630096436,1.7517644166946411,1.4998005085449917
12,64,0.3,0.005,8,2,6.08786153793335,2.2019309997558594,-3.8859305381774902,0.4562999904155731,0.32116708159446716,1.42075578901245
12,64,0.3,0.001,8,2,10.104287147521973,2.2048094272613525,-7.89947772026062,0.17230576276779175,0.32116708159446716,0.5364988276891952
